"Date"	"SeriesID"	"value"	"Description"	"Adjustment"
1987-04-01	"A2413066R"	1296085000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1987-05-01	"A2413066R"	1270644000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1987-06-01	"A2413066R"	1352282000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1987-07-01	"A2413066R"	1441775000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1987-08-01	"A2413066R"	1451510000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1987-09-01	"A2413066R"	1713439000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1987-10-01	"A2413066R"	1775801000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1987-11-01	"A2413066R"	1808478000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1987-12-01	"A2413066R"	1911431000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1988-01-01	"A2413066R"	1635693000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1988-02-01	"A2413066R"	1999004000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1988-03-01	"A2413066R"	2201671000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1988-04-01	"A2413066R"	2296997000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1988-05-01	"A2413066R"	2497172000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1988-06-01	"A2413066R"	2839827000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1988-07-01	"A2413066R"	2508657000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1988-08-01	"A2413066R"	2540126000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1988-09-01	"A2413066R"	2561230000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1988-10-01	"A2413066R"	2586422000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1988-11-01	"A2413066R"	2646497000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1988-12-01	"A2413066R"	2827463000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1989-01-01	"A2413066R"	3032282000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1989-02-01	"A2413066R"	2949979000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1989-03-01	"A2413066R"	2647590000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1989-04-01	"A2413066R"	2564749000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1989-05-01	"A2413066R"	2475200000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1989-06-01	"A2413066R"	2075278000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1989-07-01	"A2413066R"	2115145000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1989-08-01	"A2413066R"	2039719000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1989-09-01	"A2413066R"	2055002000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1989-10-01	"A2413066R"	1984995000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1989-11-01	"A2413066R"	2072046000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1989-12-01	"A2413066R"	2054127000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1990-01-01	"A2413066R"	2280560000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1990-02-01	"A2413066R"	2325918000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1990-03-01	"A2413066R"	2290227000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1990-04-01	"A2413066R"	2081884000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1990-05-01	"A2413066R"	2153255000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1990-06-01	"A2413066R"	2031670000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1990-07-01	"A2413066R"	2041232000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1990-08-01	"A2413066R"	2078086000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1990-09-01	"A2413066R"	2106070000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1990-10-01	"A2413066R"	2076301000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1990-11-01	"A2413066R"	2069849000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1990-12-01	"A2413066R"	1944904000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1991-01-01	"A2413066R"	2097355000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1991-02-01	"A2413066R"	1999609000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1991-03-01	"A2413066R"	2117675000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1991-04-01	"A2413066R"	2175231000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1991-05-01	"A2413066R"	2549758000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1991-06-01	"A2413066R"	2574446000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1991-07-01	"A2413066R"	2743666000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1991-08-01	"A2413066R"	2502339000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1991-09-01	"A2413066R"	2609365000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1991-10-01	"A2413066R"	2527451000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1991-11-01	"A2413066R"	2656070000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1991-12-01	"A2413066R"	2645645000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1992-01-01	"A2413066R"	2629672000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1992-02-01	"A2413066R"	2880476000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1992-03-01	"A2413066R"	2982228000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1992-04-01	"A2413066R"	3190003000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1992-05-01	"A2413066R"	3127358000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1992-06-01	"A2413066R"	3320578000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1992-07-01	"A2413066R"	3245133000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1992-08-01	"A2413066R"	3543900000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1992-09-01	"A2413066R"	3497336000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1992-10-01	"A2413066R"	3491340000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1992-11-01	"A2413066R"	3496337000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1992-12-01	"A2413066R"	3472640000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1993-01-01	"A2413066R"	3713131000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1993-02-01	"A2413066R"	3698192000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1993-03-01	"A2413066R"	3966705000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1993-04-01	"A2413066R"	3894562000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1993-05-01	"A2413066R"	4098403000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1993-06-01	"A2413066R"	4270049000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1993-07-01	"A2413066R"	4280418000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1993-08-01	"A2413066R"	4414888000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1993-09-01	"A2413066R"	4628668000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1993-10-01	"A2413066R"	4752496000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1993-11-01	"A2413066R"	4766736000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1993-12-01	"A2413066R"	5099948000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1994-01-01	"A2413066R"	5062431000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1994-02-01	"A2413066R"	5447517000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1994-03-01	"A2413066R"	5429299000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1994-04-01	"A2413066R"	5578697000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1994-05-01	"A2413066R"	5587942000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1994-06-01	"A2413066R"	5542741000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1994-07-01	"A2413066R"	5249842000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1994-08-01	"A2413066R"	5053610000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1994-09-01	"A2413066R"	4921305000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1994-10-01	"A2413066R"	4794978000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1994-11-01	"A2413066R"	4762094000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1994-12-01	"A2413066R"	4883587000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1995-01-01	"A2413066R"	4369395000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1995-02-01	"A2413066R"	4482223000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1995-03-01	"A2413066R"	4359699000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1995-04-01	"A2413066R"	4249580000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1995-05-01	"A2413066R"	4432335000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1995-06-01	"A2413066R"	4817144000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1995-07-01	"A2413066R"	4796890000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1995-08-01	"A2413066R"	4835926000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1995-09-01	"A2413066R"	4684180000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1995-10-01	"A2413066R"	4864662000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1995-11-01	"A2413066R"	4813908000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1995-12-01	"A2413066R"	4763163000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1996-01-01	"A2413066R"	4912901000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1996-02-01	"A2413066R"	4993712000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1996-03-01	"A2413066R"	5041807000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1996-04-01	"A2413066R"	4810504000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1996-05-01	"A2413066R"	4923116000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1996-06-01	"A2413066R"	4827042000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1996-07-01	"A2413066R"	5099259000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1996-08-01	"A2413066R"	5447411000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1996-09-01	"A2413066R"	5584492000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1996-10-01	"A2413066R"	5323741000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1996-11-01	"A2413066R"	5358076000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1996-12-01	"A2413066R"	5644639000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1997-01-01	"A2413066R"	6223282000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1997-02-01	"A2413066R"	5868245000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1997-03-01	"A2413066R"	6140584000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1997-04-01	"A2413066R"	6442126000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1997-05-01	"A2413066R"	6269295000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1997-06-01	"A2413066R"	6498074000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1997-07-01	"A2413066R"	6396165000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1997-08-01	"A2413066R"	6685475000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1997-09-01	"A2413066R"	6824262000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1997-10-01	"A2413066R"	6763068000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1997-11-01	"A2413066R"	6479311000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1997-12-01	"A2413066R"	6666283000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1998-01-01	"A2413066R"	6800484000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1998-02-01	"A2413066R"	6805015000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1998-03-01	"A2413066R"	6341720000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1998-04-01	"A2413066R"	6616656000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1998-05-01	"A2413066R"	6531533000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1998-06-01	"A2413066R"	7157324000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1998-07-01	"A2413066R"	6674426000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1998-08-01	"A2413066R"	6523952000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1998-09-01	"A2413066R"	6443994000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1998-10-01	"A2413066R"	6516078000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1998-11-01	"A2413066R"	6816777000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1998-12-01	"A2413066R"	6882390000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1999-01-01	"A2413066R"	6958556000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1999-02-01	"A2413066R"	7150504000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1999-03-01	"A2413066R"	7656055000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1999-04-01	"A2413066R"	7816063000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1999-05-01	"A2413066R"	7968903000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1999-06-01	"A2413066R"	8152550000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1999-07-01	"A2413066R"	8194350000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1999-08-01	"A2413066R"	8439451000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1999-09-01	"A2413066R"	8740042000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1999-10-01	"A2413066R"	9679203000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1999-11-01	"A2413066R"	9501535000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
1999-12-01	"A2413066R"	9170104000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
2000-01-01	"A2413066R"	9482033000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
2000-02-01	"A2413066R"	9738015000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
2000-03-01	"A2413066R"	8901429000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
2000-04-01	"A2413066R"	8463088000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
2000-05-01	"A2413066R"	8491084000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
2000-06-01	"A2413066R"	8060233000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
2000-07-01	"A2413066R"	7538590000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
2000-08-01	"A2413066R"	7906743000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
2000-09-01	"A2413066R"	7542905000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
2000-10-01	"A2413066R"	7373899000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
2000-11-01	"A2413066R"	8052535000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
2000-12-01	"A2413066R"	8631153000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
2001-01-01	"A2413066R"	8652330000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
2001-02-01	"A2413066R"	8673134000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
2001-03-01	"A2413066R"	9417288000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
2001-04-01	"A2413066R"	10049660000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
2001-05-01	"A2413066R"	10426321000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
2001-06-01	"A2413066R"	11246555000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
2001-07-01	"A2413066R"	11545060000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
2001-08-01	"A2413066R"	11256435000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
2001-09-01	"A2413066R"	11404686000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
2001-10-01	"A2413066R"	11556267000	"Total - All dwellings finance ($'000) ;"	"Seasonally Adjusted"
